ID,CATEGORY,LABEL,VALUE
ecd_ForgoneRecoveryDueToViolationOfHomeCountryLawAmt,"('us_gaap_id', 'ecd;ForgoneRecoveryDueToViolationOfHomeCountryLawAmt')",None
ecd_ForgoneRecoveryDueToViolationOfHomeCountryLawAmt,label_label,item_type,label_label
ecd_ForgoneRecoveryDueToViolationOfHomeCountryLawAmt,label_label,id,lab_ecd_ForgoneRecoveryDueToViolationOfHomeCountryLawAmt_label_en-US
ecd_ForgoneRecoveryDueToViolationOfHomeCountryLawAmt,label_label,label,lab_ecd_ForgoneRecoveryDueToViolationOfHomeCountryLawAmt
ecd_ForgoneRecoveryDueToViolationOfHomeCountryLawAmt,label_label,role,http://www.xbrl.org/2003/role/label
ecd_ForgoneRecoveryDueToViolationOfHomeCountryLawAmt,label_label,type,resource
ecd_ForgoneRecoveryDueToViolationOfHomeCountryLawAmt,label_label,lang,en-US
dei_EntityTaxIdentificationNumber,"('label_id', 'lab_dei_EntityTaxIdentificationNumber')",None
dei_EntityTaxIdentificationNumber,"('location_id', 'loc_dei_EntityTaxIdentificationNumber')",None
dei_EntityTaxIdentificationNumber,"('us_gaap_id', 'dei;EntityTaxIdentificationNumber')",None
dei_EntityTaxIdentificationNumber,label_label,item_type,label_label
dei_EntityTaxIdentificationNumber,label_label,id,lab_dei_EntityTaxIdentificationNumber_label_en-US
dei_EntityTaxIdentificationNumber,label_label,label,lab_dei_EntityTaxIdentificationNumber
dei_EntityTaxIdentificationNumber,label_label,role,http://www.xbrl.org/2003/role/label
dei_EntityTaxIdentificationNumber,label_label,type,resource
dei_EntityTaxIdentificationNumber,label_label,lang,en-US
us-gaap_CostsAndExpensesAbstract,"('label_id', 'lab_us-gaap_CostsAndExpensesAbstract')",None
us-gaap_CostsAndExpensesAbstract,"('location_id', 'loc_us-gaap_CostsAndExpensesAbstract')",None
us-gaap_CostsAndExpensesAbstract,"('us_gaap_id', 'us-gaap;CostsAndExpensesAbstract')",None
us-gaap_CostsAndExpensesAbstract,label_label,item_type,label_label
us-gaap_CostsAndExpensesAbstract,label_label,id,lab_us-gaap_CostsAndExpensesAbstract_label_en-US
us-gaap_CostsAndExpensesAbstract,label_label,label,lab_us-gaap_CostsAndExpensesAbstract
us-gaap_CostsAndExpensesAbstract,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_CostsAndExpensesAbstract,label_label,type,resource
us-gaap_CostsAndExpensesAbstract,label_label,lang,en-US
us-gaap_ContractualObligationDueInThirdYear,"('label_id', 'lab_us-gaap_ContractualObligationDueInThirdYear')",None
us-gaap_ContractualObligationDueInThirdYear,"('location_id', 'loc_us-gaap_ContractualObligationDueInThirdYear')",None
us-gaap_ContractualObligationDueInThirdYear,"('us_gaap_id', 'us-gaap;ContractualObligationDueInThirdYear')",None
us-gaap_ContractualObligationDueInThirdYear,label_label,item_type,label_label
us-gaap_ContractualObligationDueInThirdYear,label_label,id,lab_us-gaap_ContractualObligationDueInThirdYear_label_en-US
us-gaap_ContractualObligationDueInThirdYear,label_label,label,lab_us-gaap_ContractualObligationDueInThirdYear
us-gaap_ContractualObligationDueInThirdYear,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ContractualObligationDueInThirdYear,label_label,type,resource
us-gaap_ContractualObligationDueInThirdYear,label_label,lang,en-US
us-gaap_OtherCommitmentFiscalYearMaturityAbstract,"('label_id', 'lab_us-gaap_OtherCommitmentFiscalYearMaturityAbstract')",None
us-gaap_OtherCommitmentFiscalYearMaturityAbstract,"('location_id', 'loc_us-gaap_OtherCommitmentFiscalYearMaturityAbstract')",None
us-gaap_OtherCommitmentFiscalYearMaturityAbstract,"('us_gaap_id', 'us-gaap;OtherCommitmentFiscalYearMaturityAbstract')",None
us-gaap_OtherCommitmentFiscalYearMaturityAbstract,label_label,item_type,label_label
us-gaap_OtherCommitmentFiscalYearMaturityAbstract,label_label,id,lab_us-gaap_OtherCommitmentFiscalYearMaturityAbstract_label_en-US
us-gaap_OtherCommitmentFiscalYearMaturityAbstract,label_label,label,lab_us-gaap_OtherCommitmentFiscalYearMaturityAbstract
us-gaap_OtherCommitmentFiscalYearMaturityAbstract,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_OtherCommitmentFiscalYearMaturityAbstract,label_label,type,resource
us-gaap_OtherCommitmentFiscalYearMaturityAbstract,label_label,lang,en-US
us-gaap_DebtSecuritiesAvailableForSaleRealizedGainLoss,"('label_id', 'lab_us-gaap_DebtSecuritiesAvailableForSaleRealizedGainLoss')",None
us-gaap_DebtSecuritiesAvailableForSaleRealizedGainLoss,"('location_id', 'loc_us-gaap_DebtSecuritiesAvailableForSaleRealizedGainLoss')",None
us-gaap_DebtSecuritiesAvailableForSaleRealizedGainLoss,"('us_gaap_id', 'us-gaap;DebtSecuritiesAvailableForSaleRealizedGainLoss')",None
us-gaap_DebtSecuritiesAvailableForSaleRealizedGainLoss,label_label,item_type,label_label
us-gaap_DebtSecuritiesAvailableForSaleRealizedGainLoss,label_label,id,lab_us-gaap_DebtSecuritiesAvailableForSaleRealizedGainLoss_label_en-US
us-gaap_DebtSecuritiesAvailableForSaleRealizedGainLoss,label_label,label,lab_us-gaap_DebtSecuritiesAvailableForSaleRealizedGainLoss
us-gaap_DebtSecuritiesAvailableForSaleRealizedGainLoss,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_DebtSecuritiesAvailableForSaleRealizedGainLoss,label_label,type,resource
us-gaap_DebtSecuritiesAvailableForSaleRealizedGainLoss,label_label,lang,en-US
amzn_FulfillmentExpense,"('label_id', 'lab_amzn_FulfillmentExpense')",None
amzn_FulfillmentExpense,"('location_id', 'loc_amzn_FulfillmentExpense')",None
amzn_FulfillmentExpense,"('us_gaap_id', 'amzn;FulfillmentExpense')",None
amzn_FulfillmentExpense,label_label,item_type,label_label
amzn_FulfillmentExpense,label_label,id,lab_amzn_FulfillmentExpense_documentation_en-US
amzn_FulfillmentExpense,label_label,label,lab_amzn_FulfillmentExpense
amzn_FulfillmentExpense,label_label,role,http://www.xbrl.org/2003/role/documentation
amzn_FulfillmentExpense,label_label,type,resource
amzn_FulfillmentExpense,label_label,lang,en-US
ecd_ForgoneRecoveryDueToExpenseOfEnforcementAmt,"('label_id', 'lab_ecd_ForgoneRecoveryDueToExpenseOfEnforcementAmt')",None
ecd_ForgoneRecoveryDueToExpenseOfEnforcementAmt,"('location_id', 'loc_ecd_ForgoneRecoveryDueToExpenseOfEnforcementAmt')",None
ecd_ForgoneRecoveryDueToExpenseOfEnforcementAmt,"('us_gaap_id', 'ecd;ForgoneRecoveryDueToExpenseOfEnforcementAmt')",None
ecd_ForgoneRecoveryDueToExpenseOfEnforcementAmt,label_label,item_type,label_label
ecd_ForgoneRecoveryDueToExpenseOfEnforcementAmt,label_label,id,lab_ecd_ForgoneRecoveryDueToExpenseOfEnforcementAmt_label_en-US
ecd_ForgoneRecoveryDueToExpenseOfEnforcementAmt,label_label,label,lab_ecd_ForgoneRecoveryDueToExpenseOfEnforcementAmt
ecd_ForgoneRecoveryDueToExpenseOfEnforcementAmt,label_label,role,http://www.xbrl.org/2003/role/label
ecd_ForgoneRecoveryDueToExpenseOfEnforcementAmt,label_label,type,resource
ecd_ForgoneRecoveryDueToExpenseOfEnforcementAmt,label_label,lang,en-US
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardLineItems,"('label_id', 'lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardLineItems')",None
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardLineItems,"('location_id', 'loc_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardLineItems')",None
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardLineItems,"('us_gaap_id', 'us-gaap;ShareBasedCompensationArrangementByShareBasedPaymentAwardLineItems')",None
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardLineItems,label_label,item_type,label_label
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardLineItems,label_label,id,lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardLineItems_label_en-US
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardLineItems,label_label,label,lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardLineItems
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardLineItems,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardLineItems,label_label,type,resource
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardLineItems,label_label,lang,en-US
us-gaap_CommonStockParOrStatedValuePerShare,"('label_id', 'lab_us-gaap_CommonStockParOrStatedValuePerShare')",None
us-gaap_CommonStockParOrStatedValuePerShare,"('location_id', 'loc_us-gaap_CommonStockParOrStatedValuePerShare')",None
us-gaap_CommonStockParOrStatedValuePerShare,"('us_gaap_id', 'us-gaap;CommonStockParOrStatedValuePerShare')",None
us-gaap_CommonStockParOrStatedValuePerShare,label_label,item_type,label_label
us-gaap_CommonStockParOrStatedValuePerShare,label_label,id,lab_us-gaap_CommonStockParOrStatedValuePerShare_label_en-US
us-gaap_CommonStockParOrStatedValuePerShare,label_label,label,lab_us-gaap_CommonStockParOrStatedValuePerShare
us-gaap_CommonStockParOrStatedValuePerShare,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_CommonStockParOrStatedValuePerShare,label_label,type,resource
us-gaap_CommonStockParOrStatedValuePerShare,label_label,lang,en-US
us-gaap_ScheduleOfWeightedAverageNumberOfSharesTableTextBlock,"('label_id', 'lab_us-gaap_ScheduleOfWeightedAverageNumberOfSharesTableTextBlock')",None
us-gaap_ScheduleOfWeightedAverageNumberOfSharesTableTextBlock,"('location_id', 'loc_us-gaap_ScheduleOfWeightedAverageNumberOfSharesTableTextBlock')",None
us-gaap_ScheduleOfWeightedAverageNumberOfSharesTableTextBlock,"('us_gaap_id', 'us-gaap;ScheduleOfWeightedAverageNumberOfSharesTableTextBlock')",None
us-gaap_ScheduleOfWeightedAverageNumberOfSharesTableTextBlock,label_label,item_type,label_label
us-gaap_ScheduleOfWeightedAverageNumberOfSharesTableTextBlock,label_label,id,lab_us-gaap_ScheduleOfWeightedAverageNumberOfSharesTableTextBlock_label_en-US
us-gaap_ScheduleOfWeightedAverageNumberOfSharesTableTextBlock,label_label,label,lab_us-gaap_ScheduleOfWeightedAverageNumberOfSharesTableTextBlock
us-gaap_ScheduleOfWeightedAverageNumberOfSharesTableTextBlock,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ScheduleOfWeightedAverageNumberOfSharesTableTextBlock,label_label,type,resource
us-gaap_ScheduleOfWeightedAverageNumberOfSharesTableTextBlock,label_label,lang,en-US
us-gaap_CommonStockSharesIssued,"('label_id', 'lab_us-gaap_CommonStockSharesIssued')",None
us-gaap_CommonStockSharesIssued,"('location_id', 'loc_us-gaap_CommonStockSharesIssued')",None
us-gaap_CommonStockSharesIssued,"('us_gaap_id', 'us-gaap;CommonStockSharesIssued')",None
us-gaap_CommonStockSharesIssued,label_label,item_type,label_label
us-gaap_CommonStockSharesIssued,label_label,id,lab_us-gaap_CommonStockSharesIssued_label_en-US
us-gaap_CommonStockSharesIssued,label_label,label,lab_us-gaap_CommonStockSharesIssued
us-gaap_CommonStockSharesIssued,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_CommonStockSharesIssued,label_label,type,resource
us-gaap_CommonStockSharesIssued,label_label,lang,en-US
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,"('label_id', 'lab_us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1')",None
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,"('location_id', 'loc_us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1')",None
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,"('us_gaap_id', 'us-gaap;OperatingLeaseWeightedAverageRemainingLeaseTerm1')",None
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,label_label,item_type,label_label
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,label_label,id,lab_us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1_label_en-US
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,label_label,label,lab_us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,label_label,type,resource
us-gaap_OperatingLeaseWeightedAverageRemainingLeaseTerm1,label_label,lang,en-US
us-gaap_UseOfEstimates,"('label_id', 'lab_us-gaap_UseOfEstimates')",None
us-gaap_UseOfEstimates,"('location_id', 'loc_us-gaap_UseOfEstimates')",None
us-gaap_UseOfEstimates,"('us_gaap_id', 'us-gaap;UseOfEstimates')",None
us-gaap_UseOfEstimates,label_label,item_type,label_label
us-gaap_UseOfEstimates,label_label,id,lab_us-gaap_UseOfEstimates_label_en-US
us-gaap_UseOfEstimates,label_label,label,lab_us-gaap_UseOfEstimates
us-gaap_UseOfEstimates,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_UseOfEstimates,label_label,type,resource
us-gaap_UseOfEstimates,label_label,lang,en-US
us-gaap_FinanceLeaseInterestPaymentOnLiability,"('label_id', 'lab_us-gaap_FinanceLeaseInterestPaymentOnLiability')",None
us-gaap_FinanceLeaseInterestPaymentOnLiability,"('location_id', 'loc_us-gaap_FinanceLeaseInterestPaymentOnLiability')",None
us-gaap_FinanceLeaseInterestPaymentOnLiability,"('us_gaap_id', 'us-gaap;FinanceLeaseInterestPaymentOnLiability')",None
us-gaap_FinanceLeaseInterestPaymentOnLiability,label_label,item_type,label_label
us-gaap_FinanceLeaseInterestPaymentOnLiability,label_label,id,lab_us-gaap_FinanceLeaseInterestPaymentOnLiability_label_en-US
us-gaap_FinanceLeaseInterestPaymentOnLiability,label_label,label,lab_us-gaap_FinanceLeaseInterestPaymentOnLiability
us-gaap_FinanceLeaseInterestPaymentOnLiability,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FinanceLeaseInterestPaymentOnLiability,label_label,type,resource
us-gaap_FinanceLeaseInterestPaymentOnLiability,label_label,lang,en-US
us-gaap_InterestExpenseNonoperating,"('label_id', 'lab_us-gaap_InterestExpenseNonoperating')",None
us-gaap_InterestExpenseNonoperating,"('location_id', 'loc_us-gaap_InterestExpenseNonoperating')",None
us-gaap_InterestExpenseNonoperating,"('us_gaap_id', 'us-gaap;InterestExpenseNonoperating')",None
us-gaap_InterestExpenseNonoperating,label_label,item_type,label_label
us-gaap_InterestExpenseNonoperating,label_label,id,lab_us-gaap_InterestExpenseNonoperating_label_en-US
us-gaap_InterestExpenseNonoperating,label_label,label,lab_us-gaap_InterestExpenseNonoperating
us-gaap_InterestExpenseNonoperating,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_InterestExpenseNonoperating,label_label,type,resource
us-gaap_InterestExpenseNonoperating,label_label,lang,en-US
ecd_TradingArrAxis,"('label_id', 'lab_ecd_TradingArrAxis')",None
ecd_TradingArrAxis,"('location_id', 'loc_ecd_TradingArrAxis')",None
ecd_TradingArrAxis,"('us_gaap_id', 'ecd;TradingArrAxis')",None
ecd_TradingArrAxis,label_label,item_type,label_label
ecd_TradingArrAxis,label_label,id,lab_ecd_TradingArrAxis_label_en-US
ecd_TradingArrAxis,label_label,label,lab_ecd_TradingArrAxis
ecd_TradingArrAxis,label_label,role,http://www.xbrl.org/2003/role/label
ecd_TradingArrAxis,label_label,type,resource
ecd_TradingArrAxis,label_label,lang,en-US
ecd_TotalShareholderRtnAmt,"('label_id', 'lab_ecd_TotalShareholderRtnAmt')",None
ecd_TotalShareholderRtnAmt,"('location_id', 'loc_ecd_TotalShareholderRtnAmt')",None
ecd_TotalShareholderRtnAmt,"('us_gaap_id', 'ecd;TotalShareholderRtnAmt')",None
ecd_TotalShareholderRtnAmt,label_label,item_type,label_label
ecd_TotalShareholderRtnAmt,label_label,id,lab_ecd_TotalShareholderRtnAmt_label_en-US
ecd_TotalShareholderRtnAmt,label_label,label,lab_ecd_TotalShareholderRtnAmt
ecd_TotalShareholderRtnAmt,label_label,role,http://www.xbrl.org/2003/role/label
ecd_TotalShareholderRtnAmt,label_label,type,resource
ecd_TotalShareholderRtnAmt,label_label,lang,en-US
amzn_FinancingObligationsFutureMinimumPaymentsDueAfterYearFour,"('label_id', 'lab_amzn_FinancingObligationsFutureMinimumPaymentsDueAfterYearFour')",None
amzn_FinancingObligationsFutureMinimumPaymentsDueAfterYearFour,"('location_id', 'loc_amzn_FinancingObligationsFutureMinimumPaymentsDueAfterYearFour')",None
amzn_FinancingObligationsFutureMinimumPaymentsDueAfterYearFour,"('us_gaap_id', 'amzn;FinancingObligationsFutureMinimumPaymentsDueAfterYearFour')",None
amzn_FinancingObligationsFutureMinimumPaymentsDueAfterYearFour,label_label,item_type,label_label
amzn_FinancingObligationsFutureMinimumPaymentsDueAfterYearFour,label_label,id,lab_amzn_FinancingObligationsFutureMinimumPaymentsDueAfterYearFour_documentation_en-US
amzn_FinancingObligationsFutureMinimumPaymentsDueAfterYearFour,label_label,label,lab_amzn_FinancingObligationsFutureMinimumPaymentsDueAfterYearFour
amzn_FinancingObligationsFutureMinimumPaymentsDueAfterYearFour,label_label,role,http://www.xbrl.org/2003/role/documentation
amzn_FinancingObligationsFutureMinimumPaymentsDueAfterYearFour,label_label,type,resource
amzn_FinancingObligationsFutureMinimumPaymentsDueAfterYearFour,label_label,lang,en-US
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount,"('label_id', 'lab_us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount')",None
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount,"('location_id', 'loc_us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount')",None
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount,"('us_gaap_id', 'us-gaap;EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount')",None
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount,label_label,item_type,label_label
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount,label_label,id,lab_us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount_label_en-US
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount,label_label,label,lab_us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount,label_label,type,resource
us-gaap_EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount,label_label,lang,en-US
ecd_InsiderTradingArrLineItems,"('label_id', 'lab_ecd_InsiderTradingArrLineItems')",None
ecd_InsiderTradingArrLineItems,"('location_id', 'loc_ecd_InsiderTradingArrLineItems')",None
ecd_InsiderTradingArrLineItems,"('us_gaap_id', 'ecd;InsiderTradingArrLineItems')",None
ecd_InsiderTradingArrLineItems,label_label,item_type,label_label
ecd_InsiderTradingArrLineItems,label_label,id,lab_ecd_InsiderTradingArrLineItems_label_en-US
ecd_InsiderTradingArrLineItems,label_label,label,lab_ecd_InsiderTradingArrLineItems
ecd_InsiderTradingArrLineItems,label_label,role,http://www.xbrl.org/2003/role/label
ecd_InsiderTradingArrLineItems,label_label,type,resource
ecd_InsiderTradingArrLineItems,label_label,lang,en-US
us-gaap_CorporateNonSegmentMember,"('label_id', 'lab_us-gaap_CorporateNonSegmentMember')",None
us-gaap_CorporateNonSegmentMember,"('location_id', 'loc_us-gaap_CorporateNonSegmentMember')",None
us-gaap_CorporateNonSegmentMember,"('us_gaap_id', 'us-gaap;CorporateNonSegmentMember')",None
us-gaap_CorporateNonSegmentMember,label_label,item_type,label_label
us-gaap_CorporateNonSegmentMember,label_label,id,lab_us-gaap_CorporateNonSegmentMember_label_en-US
us-gaap_CorporateNonSegmentMember,label_label,label,lab_us-gaap_CorporateNonSegmentMember
us-gaap_CorporateNonSegmentMember,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_CorporateNonSegmentMember,label_label,type,resource
us-gaap_CorporateNonSegmentMember,label_label,lang,en-US
dei_SecurityExchangeName,"('label_id', 'lab_dei_SecurityExchangeName')",None
dei_SecurityExchangeName,"('location_id', 'loc_dei_SecurityExchangeName')",None
dei_SecurityExchangeName,"('us_gaap_id', 'dei;SecurityExchangeName')",None
dei_SecurityExchangeName,label_label,item_type,label_label
dei_SecurityExchangeName,label_label,id,lab_dei_SecurityExchangeName_label_en-US
dei_SecurityExchangeName,label_label,label,lab_dei_SecurityExchangeName
dei_SecurityExchangeName,label_label,role,http://www.xbrl.org/2003/role/label
dei_SecurityExchangeName,label_label,type,resource
dei_SecurityExchangeName,label_label,lang,en-US
amzn_LongTermDebtMaturitiesRepaymentsOfPrincipalAndInterestInYearThree,"('label_id', 'lab_amzn_LongTermDebtMaturitiesRepaymentsOfPrincipalAndInterestInYearThree')",None
amzn_LongTermDebtMaturitiesRepaymentsOfPrincipalAndInterestInYearThree,"('location_id', 'loc_amzn_LongTermDebtMaturitiesRepaymentsOfPrincipalAndInterestInYearThree')",None
amzn_LongTermDebtMaturitiesRepaymentsOfPrincipalAndInterestInYearThree,"('us_gaap_id', 'amzn;LongTermDebtMaturitiesRepaymentsOfPrincipalAndInterestInYearThree')",None
amzn_LongTermDebtMaturitiesRepaymentsOfPrincipalAndInterestInYearThree,label_label,item_type,label_label
amzn_LongTermDebtMaturitiesRepaymentsOfPrincipalAndInterestInYearThree,label_label,id,lab_amzn_LongTermDebtMaturitiesRepaymentsOfPrincipalAndInterestInYearThree_documentation_en-US
amzn_LongTermDebtMaturitiesRepaymentsOfPrincipalAndInterestInYearThree,label_label,label,lab_amzn_LongTermDebtMaturitiesRepaymentsOfPrincipalAndInterestInYearThree
amzn_LongTermDebtMaturitiesRepaymentsOfPrincipalAndInterestInYearThree,label_label,role,http://www.xbrl.org/2003/role/documentation
amzn_LongTermDebtMaturitiesRepaymentsOfPrincipalAndInterestInYearThree,label_label,type,resource
amzn_LongTermDebtMaturitiesRepaymentsOfPrincipalAndInterestInYearThree,label_label,lang,en-US
us-gaap_ContractualObligationDueInSecondYear,"('label_id', 'lab_us-gaap_ContractualObligationDueInSecondYear')",None
us-gaap_ContractualObligationDueInSecondYear,"('location_id', 'loc_us-gaap_ContractualObligationDueInSecondYear')",None
us-gaap_ContractualObligationDueInSecondYear,"('us_gaap_id', 'us-gaap;ContractualObligationDueInSecondYear')",None
us-gaap_ContractualObligationDueInSecondYear,label_label,item_type,label_label
us-gaap_ContractualObligationDueInSecondYear,label_label,id,lab_us-gaap_ContractualObligationDueInSecondYear_label_en-US
us-gaap_ContractualObligationDueInSecondYear,label_label,label,lab_us-gaap_ContractualObligationDueInSecondYear
us-gaap_ContractualObligationDueInSecondYear,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ContractualObligationDueInSecondYear,label_label,type,resource
us-gaap_ContractualObligationDueInSecondYear,label_label,lang,en-US
us-gaap_CashAndCashEquivalentsAxis,"('label_id', 'lab_us-gaap_CashAndCashEquivalentsAxis')",None
us-gaap_CashAndCashEquivalentsAxis,"('location_id', 'loc_us-gaap_CashAndCashEquivalentsAxis')",None
us-gaap_CashAndCashEquivalentsAxis,"('us_gaap_id', 'us-gaap;CashAndCashEquivalentsAxis')",None
us-gaap_CashAndCashEquivalentsAxis,label_label,item_type,label_label
us-gaap_CashAndCashEquivalentsAxis,label_label,id,lab_us-gaap_CashAndCashEquivalentsAxis_label_en-US
us-gaap_CashAndCashEquivalentsAxis,label_label,label,lab_us-gaap_CashAndCashEquivalentsAxis
us-gaap_CashAndCashEquivalentsAxis,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_CashAndCashEquivalentsAxis,label_label,type,resource
us-gaap_CashAndCashEquivalentsAxis,label_label,lang,en-US
us-gaap_MarketableSecuritiesUnrealizedGainLoss,"('label_id', 'lab_us-gaap_MarketableSecuritiesUnrealizedGainLoss')",None
us-gaap_MarketableSecuritiesUnrealizedGainLoss,"('location_id', 'loc_us-gaap_MarketableSecuritiesUnrealizedGainLoss')",None
us-gaap_MarketableSecuritiesUnrealizedGainLoss,"('us_gaap_id', 'us-gaap;MarketableSecuritiesUnrealizedGainLoss')",None
us-gaap_MarketableSecuritiesUnrealizedGainLoss,label_label,item_type,label_label
us-gaap_MarketableSecuritiesUnrealizedGainLoss,label_label,id,lab_us-gaap_MarketableSecuritiesUnrealizedGainLoss_label_en-US
us-gaap_MarketableSecuritiesUnrealizedGainLoss,label_label,label,lab_us-gaap_MarketableSecuritiesUnrealizedGainLoss
us-gaap_MarketableSecuritiesUnrealizedGainLoss,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_MarketableSecuritiesUnrealizedGainLoss,label_label,type,resource
us-gaap_MarketableSecuritiesUnrealizedGainLoss,label_label,lang,en-US
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,"('label_id', 'lab_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis')",None
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,"('location_id', 'loc_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis')",None
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,"('us_gaap_id', 'us-gaap;AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis')",None
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,label_label,item_type,label_label
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,label_label,id,lab_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis_label_en-US
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,label_label,label,lab_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,label_label,type,resource
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDateAmortizedCostBasis,label_label,lang,en-US
us-gaap_LineOfCreditFacilityMaximumBorrowingCapacity,"('label_id', 'lab_us-gaap_LineOfCreditFacilityMaximumBorrowingCapacity')",None
us-gaap_LineOfCreditFacilityMaximumBorrowingCapacity,"('location_id', 'loc_us-gaap_LineOfCreditFacilityMaximumBorrowingCapacity')",None
us-gaap_LineOfCreditFacilityMaximumBorrowingCapacity,"('us_gaap_id', 'us-gaap;LineOfCreditFacilityMaximumBorrowingCapacity')",None
us-gaap_LineOfCreditFacilityMaximumBorrowingCapacity,label_label,item_type,label_label
